ISOdate,Year,Month,soi3m,nino5m,CEI,category,code
1972-04-01,1972,4,0.46549573619395673,-0.5855168104496337,-1.0510125466435905,NINO3.4 NINA,-1.0
1972-05-01,1972,5,-0.32513187478492234,-0.22046349274574217,0.10466838203918016,Neutral,0.0
1972-06-01,1972,6,-0.8726476576409654,0.11312110972395087,0.9857687673649163,Neutral,0.0
1972-07-01,1972,7,-1.5296235858693437,0.43316118785315544,1.962784773722499,SOI NINO,2.0
1972-08-01,1972,8,-1.2530431796739208,0.7479294451312721,2.000972624805193,CEI NINO,3.0
1972-09-01,1972,9,-1.472440075439477,1.0245783824092023,2.4970184578486796,CEI NINO,3.0
1972-10-01,1972,10,-1.0931990655873423,1.343077466751165,2.436276532338507,CEI NINO,3.0
1972-11-01,1972,11,-0.9971964827040383,1.6868812911783588,2.684077773882397,NINO3.4 NINO,1.0
1972-12-01,1972,12,-0.8781174875364337,1.9825087835202129,2.8606262710566464,NINO3.4 NINO,1.0
1973-01-01,1973,1,-0.6251666292920153,2.1272810945847413,2.752447723876757,NINO3.4 NINO,1.0
1973-02-01,1973,2,-0.8619509238967245,2.1029496137335597,2.9649005376302844,NINO3.4 NINO,1.0
1973-03-01,1973,3,-0.2709779268795143,1.789641245306515,2.060619172186029,NINO3.4 NINO,1.0
1973-04-01,1973,4,-0.1531465811189662,1.2150127725377842,1.3681593536567505,NINO3.4 NINO,1.0
1973-05-01,1973,5,0.42685595775454727,0.5094809327896975,0.08262497503515026,NINO3.4 NINO,1.0
1973-06-01,1973,6,0.8880943521706647,-0.1520920315539264,-1.040186383724591,Neutral,0.0
1973-07-01,1973,7,1.147669838738754,-0.75908137385473,-1.906751212593484,CEI NINA,-3.0
1973-08-01,1973,8,1.4936572130868007,-1.208321615303707,-2.7019788283905077,CEI NINA,-3.0
1973-09-01,1973,9,1.3472601093399732,-1.4766978490922393,-2.8239579584322128,CEI NINA,-3.0
1973-10-01,1973,10,1.4588999918217496,-1.7153896762423286,-3.174289668064078,CEI NINA,-3.0
1973-11-01,1973,11,1.9599676545181803,-2.02853583479703,-3.9885034893152103,CEI NINA,-3.0
1973-12-01,1973,12,2.099478590446292,-2.2560351807555743,-4.355513771201866,CEI NINA,-3.0
1974-01-01,1974,1,2.4170586553622235,-2.422705824586167,-4.839764479948391,CEI NINA,-3.0
1974-02-01,1974,2,1.886831986831336,-2.4713687862885294,-4.358200773119865,CEI NINA,-3.0
1974-03-01,1974,3,2.1148079974754572,-2.388074016841319,-4.502882014316777,CEI NINA,-3.0
1974-04-01,1974,4,1.7982017060244722,-2.1281326964145304,-3.926334402439003,CEI NINA,-3.0
1974-05-01,1974,5,1.7796238514056892,-1.8385069693493008,-3.61813082075499,CEI NINA,-3.0
1974-06-01,1974,6,1.1777766122461197,-1.5535853285819703,-2.73136194082809,CEI NINA,-3.0
1974-07-01,1974,7,1.304278437979044,-1.3308711738574908,-2.6351496118365345,CEI NINA,-3.0
1974-08-01,1974,8,1.137867607114035,-1.1207282842394535,-2.2585958913534885,CEI NINA,-3.0
1974-09-01,1974,9,1.3286154195799114,-0.9827687878132572,-2.3113842073931687,CEI NINA,-3.0
1974-10-01,1974,10,1.1574929043199815,-0.9343491409194068,-2.0918420452393884,CEI NINA,-3.0
1974-11-01,1974,11,0.7498089363409891,-0.9652501216004059,-1.715059057941395,NINO3.4 NINA,-1.0
1974-12-01,1974,12,0.2910659870131607,-1.0126965092602087,-1.3037624962733694,NINO3.4 NINA,-1.0
1975-01-01,1975,1,-0.21886395411331777,-0.9968810467069414,-0.7780170925936236,NINO3.4 NINA,-1.0
1975-02-01,1975,2,0.04639424109703639,-0.99931419479206,-1.0457084358890965,NINO3.4 NINA,-1.0
1975-03-01,1975,3,0.61297962278899,-1.003612756409102,-1.6165923791980918,NINO3.4 NINA,-1.0
1975-04-01,1975,4,1.2605775390711709,-0.9310238385364097,-2.1916013776075807,CEI NINA,-3.0
1975-05-01,1975,5,1.390463834367927,-0.9187769931746473,-2.3092408275425744,CEI NINA,-3.0
1975-06-01,1975,6,1.5995501179834661,-1.1399501541118888,-2.7395002720953547,CEI NINA,-3.0
1975-07-01,1975,7,2.004962074033845,-1.30653969300631,-3.311501767040155,CEI NINA,-3.0
1975-08-01,1975,8,2.5409736858392096,-1.4443369795601666,-3.985310665399376,CEI NINA,-3.0
1975-09-01,1975,9,2.5947510508918867,-1.6445850669653908,-4.2393361178572775,CEI NINA,-3.0
1975-10-01,1975,10,2.3790229901511997,-1.88327689411548,-4.26229988426668,CEI NINA,-3.0
1975-11-01,1975,11,1.964400575955804,-1.9409425037327774,-3.9053430796885813,CEI NINA,-3.0
1975-12-01,1975,12,1.868513106026949,-2.0954474071377778,-3.963960513164727,CEI NINA,-3.0
1976-01-01,1976,1,1.595870040243531,-2.2158882373511255,-3.811758277594657,CEI NINA,-3.0
1976-02-01,1976,2,1.572361126990679,-2.1234286101166364,-3.695789737107315,CEI NINA,-3.0
1976-03-01,1976,3,1.462245634688102,-1.8308831053492667,-3.2931287400373686,CEI NINA,-3.0
1976-04-01,1976,4,1.173015662647016,-1.629337338965314,-2.80235300161233,CEI NINA,-3.0
1976-05-01,1976,5,0.9260101213424959,-1.3153801310489035,-2.2413902523913993,NINO3.4 NINA,-1.0
1976-06-01,1976,6,0.47536984099218654,-0.9258331226214933,-1.4012029636136798,NINO3.4 NINA,-1.0
1976-07-01,1976,7,-0.12858517681396392,-0.6228250810881149,-0.49423990427415093,NINO3.4 NINA,-1.0
1976-08-01,1976,8,-0.656951892197849,-0.4078158952998418,0.2491359968980072,Neutral,0.0
1976-09-01,1976,9,-1.2868768131989021,-0.14089955036238402,1.1459772628365181,SOI NINO,2.0
1976-10-01,1976,10,-0.6448117503128582,0.1824658301498151,0.8272775804626733,Neutral,0.0
1976-11-01,1976,11,0.01932150098915343,0.4338100273425202,0.4144885263533668,Neutral,0.0
1976-12-01,1976,12,0.40308447816865034,0.5518177094707513,0.14873323130210092,NINO3.4 NINO,1.0
1977-01-01,1977,1,0.1218307305104504,0.6673922435138621,0.5455615130034117,NINO3.4 NINO,1.0
1977-02-01,1977,2,0.07648021238478923,0.6746916877692158,0.5982114753844266,NINO3.4 NINO,1.0
1977-03-01,1977,3,-0.02276717355845778,0.565767758492094,0.5885349320505519,NINO3.4 NINO,1.0
1977-04-01,1977,4,-0.08202714927342158,0.3536783504059645,0.4357054996793861,Neutral,0.0
1977-05-01,1977,5,-0.6794690406870394,0.2515672357671741,0.9310362764542135,Neutral,0.0
1977-06-01,1977,6,-1.0321149375348597,0.1617840714263125,1.1938990089611723,SOI NINO,2.0
1977-07-01,1977,7,-1.4133714376076427,0.1533491580645697,1.5667205956722123,SOI NINO,2.0
1977-08-01,1977,8,-1.4347122793703753,0.09584575831961174,1.530558037689987,SOI NINO,2.0
1977-09-01,1977,9,-1.235744533394472,0.2338052547458082,1.4695497881402804,SOI NINO,2.0
1977-10-01,1977,10,-1.081384218755146,0.3600856403634389,1.4414698591185848,SOI NINO,2.0
1977-11-01,1977,11,-1.2481964657284368,0.42651058308716555,1.6747070488156024,SOI NINO,2.0
1977-12-01,1977,12,-1.2703565140750155,0.5226199324493334,1.792976446524349,CEI NINO,3.0
1978-01-01,1978,1,-0.9519352817375513,0.6795579839394529,1.6314932656770043,NINO3.4 NINO,1.0
1978-02-01,1978,2,-1.1343482651168324,0.6698253915989806,1.8041736567158129,CEI NINO,3.0
1978-03-01,1978,3,-0.8258351308791436,0.5073722044492592,1.3332073353284029,NINO3.4 NINO,1.0
1978-04-01,1978,4,-0.8708365349688161,0.2441866865756496,1.1150232215444658,Neutral,0.0
1978-05-01,1978,5,0.5436063357783143,-0.05500942295770924,-0.5986157587360236,Neutral,0.0
1978-06-01,1978,6,0.9784492117188243,-0.3418775821931402,-1.3203267939119645,Neutral,0.0
1978-07-01,1978,7,1.4008574481371525,-0.53766489810898,-1.9385223462461325,CEI NINA,-3.0
1978-08-01,1978,8,0.8353177541517959,-0.6851947770033081,-1.520512531155104,NINO3.4 NINA,-1.0
1978-09-01,1978,9,0.48482787335251804,-0.7078230541949093,-1.1926509275474273,NINO3.4 NINA,-1.0
1978-10-01,1978,10,0.02905784702767396,-0.6691359996415321,-0.6981938466692061,NINO3.4 NINA,-1.0
1978-11-01,1978,11,-0.21073060399722826,-0.6148767973433963,-0.404146193346168,NINO3.4 NINA,-1.0
1978-12-01,1978,12,-0.25515499217125776,-0.5528315211728825,-0.2976765290016247,NINO3.4 NINA,-1.0
1979-01-01,1979,1,-0.20905686936411313,-0.43725698712977173,-0.2282001177656586,Neutral,0.0
1979-02-01,1979,2,0.12136554597121361,-0.3399310637250459,-0.4612966096962595,Neutral,0.0
1979-03-01,1979,3,0.17620474973199957,-0.207973332575472,-0.3841780823074715,Neutral,0.0
1979-04-01,1979,4,0.2332538810528866,-0.11591923002183413,-0.3491731110747207,Neutral,0.0
1979-05-01,1979,5,0.23095878849608634,-0.10610553274519023,-0.33706432124127655,Neutral,0.0
1979-06-01,1979,6,0.5710338537086077,-0.08639703325573607,-0.6574308869643438,Neutral,0.0
1979-07-01,1979,7,0.3391521151329223,-0.10943083512818821,-0.4485829502611105,Neutral,0.0
1979-08-01,1979,8,0.012871364136850557,-0.18396627146897312,-0.19683763560582368,Neutral,0.0
1979-09-01,1979,9,-0.3158122766017216,-0.12386751376655789,0.19194476283516373,Neutral,0.0
1979-10-01,1979,10,-0.05613704396793995,-0.029218053255462687,0.02691899071247726,Neutral,0.0
1979-11-01,1979,11,-0.14781556150990885,0.08830299925574411,0.23611856076565296,Neutral,0.0
1979-12-01,1979,12,-0.45245369688483383,0.26470623542680993,0.7171599323116438,Neutral,0.0
1980-01-01,1980,1,-0.295308288345908,0.40704539840622084,0.7023536867521288,Neutral,0.0
1980-02-01,1980,2,-0.045878861991459366,0.37784762138480393,0.4237264833762633,Neutral,0.0
1980-03-01,1980,3,0.0578322274535394,0.33705183849098924,0.27921961103744986,Neutral,0.0
1980-04-01,1980,4,-0.33646306780805646,0.24905298274588578,0.5855160505539423,Neutral,0.0
1980-05-01,1980,5,-0.4363586881297504,0.17127334895827703,0.6076320370880275,Neutral,0.0
1980-06-01,1980,6,-0.3192351808232338,0.1398857386602493,0.4591209194834831,Neutral,0.0
1980-07-01,1980,7,-0.07607665820139745,0.10955249253244337,0.18562915073384081,Neutral,0.0
1980-08-01,1980,8,0.10400993255026436,0.022851315766068473,-0.08115861678419589,Neutral,0.0
1980-09-01,1980,9,-0.052055169494285694,-0.03627418270230439,0.015780986791981304,Neutral,0.0
1980-10-01,1980,10,-0.036240347362447314,-0.12411082857506914,-0.08787048121262182,Neutral,0.0
1980-11-01,1980,11,-0.32094477126710663,-0.2231399556393754,0.09780481562773125,Neutral,0.0
1980-12-01,1980,12,-0.14730675883388206,-0.2681531952140605,-0.12084643638017845,Neutral,0.0
1981-01-01,1981,1,-0.028117343920491915,-0.3155995828738642,-0.28748223895337227,Neutral,0.0
1981-02-01,1981,2,0.04827740849888517,-0.4226580986190624,-0.47093550711794757,Neutral,0.0
1981-03-01,1981,3,-0.3707224413802716,-0.49508480661941245,-0.12436236523914085,Neutral,0.0
1981-04-01,1981,4,-0.5395288083827363,-0.5855168104496346,-0.04598800206689824,NINO3.4 NINA,-1.0
1981-05-01,1981,5,-0.09375500819639228,-0.6803284808330693,-0.586573472636677,NINO3.4 NINA,-1.0
1981-06-01,1981,6,0.9422675918510073,-0.6411547966626705,-1.5834223885136778,NINO3.4 NINA,-1.0
1981-07-01,1981,7,1.427732298314267,-0.6203919330029954,-2.0481242313172627,CEI NINA,-3.0
1981-08-01,1981,8,1.3568274850829485,-0.6438312595562994,-2.0006587446392476,CEI NINA,-3.0
1981-09-01,1981,9,1.0240977637566955,-0.5983313903645927,-1.622429154121288,CEI NINA,-3.0
1981-10-01,1981,10,0.47913271922741163,-0.5426122992153886,-1.0217450184428003,NINO3.4 NINA,-1.0
1981-11-01,1981,11,0.22999085781189066,-0.5394492067047336,-0.7694400645166243,NINO3.4 NINA,-1.0
1981-12-01,1981,12,0.1474272580884964,-0.44333985734256665,-0.5907671154310631,Neutral,0.0
1982-01-01,1982,1,0.601589461480363,-0.27423606542685636,-0.8758255269072193,Neutral,0.0
1982-02-01,1982,2,0.589745625767803,-0.23287254797984772,-0.8226181737476507,Neutral,0.0
1982-03-01,1982,3,0.6323910218659712,-0.1593103708731095,-0.7917013927390807,Neutral,0.0
1982-04-01,1982,4,0.2842527993544633,-0.05509052789388168,-0.339343327248345,Neutral,0.0
1982-05-01,1982,5,0.019642281924248123,0.12261038725591453,0.1029681053316664,Neutral,0.0
1982-06-01,1982,6,-0.8451713312102537,0.2712757352566291,1.1164470664668829,Neutral,0.0
1982-07-01,1982,7,-1.5752392891062943,0.39179767040614677,1.967036959512441,SOI NINO,2.0
1982-08-01,1982,8,-2.1441757190633868,0.5581438944920574,2.702319613555444,CEI NINO,3.0
1982-09-01,1982,9,-2.2861434252184436,0.8688569049616416,3.1550003301800853,CEI NINO,3.0
1982-10-01,1982,10,-2.207685898978377,1.2043880258994306,3.4120739248778076,CEI NINO,3.0
1982-11-01,1982,11,-2.5076524243120866,1.533592961815915,4.0412453861280015,CEI NINO,3.0
1982-12-01,1982,12,-2.4788074906706057,1.9898082277755667,4.468615718446173,CEI NINO,3.0
1983-01-01,1983,1,-2.834191826443411,2.3657296069263176,5.199921433369729,CEI NINO,3.0
1983-02-01,1983,2,-2.7256279621648134,2.497119603522697,5.22274756568751,CEI NINO,3.0
1983-03-01,1983,3,-2.8090910566702108,2.385762526160457,5.1948535828306674,CEI NINO,3.0
1983-04-01,1983,4,-2.1742854317562443,2.1323096006273197,4.306595032383564,CEI NINO,3.0
1983-05-01,1983,5,-0.8770954157334009,1.8063488621576616,2.6834442778910623,NINO3.4 NINO,1.0
1983-06-01,1983,6,-0.014184105129656163,1.3978232986663242,1.4120074037959802,NINO3.4 NINO,1.0
1983-07-01,1983,7,0.10616804284844053,0.9076250644511911,0.8014570216027506,NINO3.4 NINO,1.0
1983-08-01,1983,8,-0.11923435892215202,0.45838482300221395,0.577619181924366,Neutral,0.0
1983-09-01,1983,9,0.20639697449572705,0.07078433304289375,-0.1356126414528333,Neutral,0.0
1983-10-01,1983,10,0.6795618586174534,-0.4039228583636549,-1.0834847169811084,Neutral,0.0
1983-11-01,1983,11,0.5322777563207887,-0.8362932730891455,-1.3685710294099342,NINO3.4 NINA,-1.0
1983-12-01,1983,12,0.19743784525743108,-1.0248622496857995,-1.2223000949432306,NINO3.4 NINA,-1.0
1984-01-01,1984,1,0.04999507307695731,-1.0528434526646586,-1.102838525741616,NINO3.4 NINA,-1.0
1984-02-01,1984,2,0.30703069307582853,-0.9214534560682797,-1.228484149144108,NINO3.4 NINA,-1.0
1984-03-01,1984,3,0.23042400808707264,-0.7359664670461071,-0.9663904751331798,NINO3.4 NINA,-1.0
1984-04-01,1984,4,0.3193716405327746,-0.566051625768689,-0.8854232663014636,NINO3.4 NINA,-1.0
1984-05-01,1984,5,0.19642211348532843,-0.5002755225343279,-0.6966976360196564,NINO3.4 NINA,-1.0
1984-06-01,1984,6,0.06012889492459108,-0.5511283175133003,-0.6112572124378913,NINO3.4 NINA,-1.0
1984-07-01,1984,7,0.04398495333702836,-0.6301245253434686,-0.674109478680497,NINO3.4 NINA,-1.0
1984-08-01,1984,8,0.1523597143792797,-0.6243660748753548,-0.7767257892546344,NINO3.4 NINA,-1.0
1984-09-01,1984,9,0.41661840820268514,-0.6007645384497112,-1.0173829466523965,NINO3.4 NINA,-1.0
1984-10-01,1984,10,0.1639056190596503,-0.6107404455986964,-0.7746460646583467,NINO3.4 NINA,-1.0
1984-11-01,1984,11,0.07865067014509829,-0.7073364245778843,-0.7859870947229826,NINO3.4 NINA,-1.0
1984-12-01,1984,12,-0.02772523716117509,-0.92023688202572,-0.8925116448645448,NINO3.4 NINA,-1.0
1985-01-01,1985,1,-0.0091414948215522,-1.123404747133085,-1.1142632523115328,NINO3.4 NINA,-1.0
1985-02-01,1985,2,0.11915904255491856,-1.2012654858568654,-1.320424528411784,NINO3.4 NINA,-1.0
1985-03-01,1985,3,0.23024440961771644,-1.2396281206655608,-1.4698725302832774,NINO3.4 NINA,-1.0
1985-04-01,1985,4,0.8294447191163228,-1.1743386470482229,-2.0037833661645457,NINO3.4 NINA,-1.0
1985-05-01,1985,5,0.7973245751700688,-1.0550332859412623,-1.8523578611113312,NINO3.4 NINA,-1.0
1985-06-01,1985,6,0.496626638562322,-0.9769292324089726,-1.4735558709712946,NINO3.4 NINA,-1.0
1985-07-01,1985,7,-0.05442333210591803,-0.9561663687492975,-0.9017430366433795,NINO3.4 NINA,-1.0
1985-08-01,1985,8,0.14879891469663878,-0.9187769931746481,-1.067575907871287,NINO3.4 NINA,-1.0
1985-09-01,1985,9,0.3793686713656949,-0.8903091605787684,-1.2696778319444633,NINO3.4 NINA,-1.0
1985-10-01,1985,10,0.29081113216467597,-0.8297237732593281,-1.1205349054240041,NINO3.4 NINA,-1.0
1985-11-01,1985,11,-0.18825539958707513,-0.7268016092588296,-0.5385462096717545,NINO3.4 NINA,-1.0
1985-12-01,1985,12,-0.10083931363569369,-0.6939541101097336,-0.59311479647404,NINO3.4 NINA,-1.0
1986-01-01,1986,1,0.3267487410036097,-0.6903043879820573,-1.017053128985667,NINO3.4 NINA,-1.0
1986-02-01,1986,2,0.10800295444949476,-0.64650772244993,-0.7545106768994247,NINO3.4 NINA,-1.0
1986-03-01,1986,3,0.18548285916479273,-0.589977581939019,-0.7754604411038117,NINO3.4 NINA,-1.0
1986-04-01,1986,4,0.025313171879935766,-0.5417201449175082,-0.567033316797444,NINO3.4 NINA,-1.0
1986-05-01,1986,5,0.16200262670946244,-0.5002755225343288,-0.6622781492437912,NINO3.4 NINA,-1.0
1986-06-01,1986,6,0.5597814550698735,-0.37837480346991353,-0.9381562585397871,Neutral,0.0
1986-07-01,1986,7,0.5668993348895218,-0.21162305470315104,-0.7785223895926728,Neutral,0.0
1986-08-01,1986,8,0.5331675002596747,-0.05987571912794887,-0.5930432193876236,Neutral,0.0
1986-09-01,1986,9,-0.22576347931393956,0.10241525814942923,0.3281787374633688,Neutral,0.0
1986-10-01,1986,10,-0.0856540238985712,0.3795508250443843,0.4652048489429555,Neutral,0.0
1986-11-01,1986,11,-0.3965675999017263,0.6381944664924443,1.0347620663941706,NINO3.4 NINO,1.0
1986-12-01,1986,12,-0.6814055627380944,0.8681269605361087,1.5495325232742032,NINO3.4 NINO,1.0
1987-01-01,1987,1,-1.1524392785240538,1.0785942698988267,2.2310335484228805,CEI NINO,3.0
1987-02-01,1987,2,-1.0014249676340587,1.241615191601741,2.2430401592358,CEI NINO,3.0
1987-03-01,1987,3,-0.9619488422436228,1.3273431091340693,2.289291951377692,NINO3.4 NINO,1.0
1987-04-01,1987,4,-1.3592589253151244,1.3147718440276266,2.674030769342751,CEI NINO,3.0
1987-05-01,1987,5,-1.7323038019722445,1.2491579506656088,2.9814617526378533,CEI NINO,3.0
1987-06-01,1987,6,-1.9337427400108624,1.2080377480271098,3.1417804880379725,CEI NINO,3.0
1987-07-01,1987,7,-2.055696775874216,1.2215011674314298,3.277197943305646,CEI NINO,3.0
1987-08-01,1987,8,-1.7606945133464105,1.3172860970489149,3.0779806103953256,CEI NINO,3.0
1987-09-01,1987,9,-1.5319561384691145,1.4893096666667653,3.02126580513588,CEI NINO,3.0
1987-10-01,1987,10,-0.956304006337763,1.6107237561141592,2.5670277624519224,NINO3.4 NINO,1.0
1987-11-01,1987,11,-0.602573960740853,1.6649829584122948,2.2675569191531477,NINO3.4 NINO,1.0
1987-12-01,1987,12,-0.3392468207758629,1.583472497560839,1.9227193183367017,NINO3.4 NINO,1.0
1988-01-01,1988,1,-0.21817694243255575,1.4046361133046554,1.6228130557372111,NINO3.4 NINO,1.0
1988-02-01,1988,2,-0.2660977942462784,1.0615622333029988,1.3276600275492771,NINO3.4 NINO,1.0
1988-03-01,1988,3,0.10665030404599474,0.7774516418973718,0.6708013378513771,NINO3.4 NINO,1.0
1988-04-01,1988,4,0.1832133288355917,0.4266727929595086,0.24345946412391692,Neutral,0.0
1988-05-01,1988,5,0.7754039281038625,-0.02337849785117463,-0.7987824259550371,Neutral,0.0
1988-06-01,1988,6,0.5451859755262564,-0.5827592426198358,-1.1279452181460923,NINO3.4 NINA,-1.0
1988-07-01,1988,7,0.9940467355135679,-1.0194282189623702,-2.0134749544759383,NINO3.4 NINA,-1.0
1988-08-01,1988,8,1.1667853990532455,-1.3445779080703222,-2.5113633071235677,CEI NINA,-3.0
1988-09-01,1988,9,1.894852596531295,-1.5569917359011372,-3.451844332432432,CEI NINA,-3.0
1988-10-01,1988,10,1.9685330484348817,-1.8078493034768175,-3.7763823519116992,CEI NINA,-3.0
1988-11-01,1988,11,2.0150961763963484,-1.9360762075625415,-3.95117238395889,CEI NINA,-3.0
1988-12-01,1988,12,1.6946700035271185,-2.0321855569247065,-3.726855560451825,CEI NINA,-3.0
1989-01-01,1989,1,1.5795418346824412,-2.2158882373511264,-3.7954300720335676,CEI NINA,-3.0
1989-02-01,1989,2,1.1951117807640312,-2.308347864585615,-3.503459645349646,CEI NINA,-3.0
1989-03-01,1989,3,1.169317205897591,-2.122860875563443,-3.2921780814610337,CEI NINA,-3.0
1989-04-01,1989,4,1.3899733408451176,-1.8702189993920089,-3.2601923402371265,CEI NINA,-3.0
1989-05-01,1989,5,1.7340519115992403,-1.558694939560716,-3.292746851159956,CEI NINA,-3.0
1989-06-01,1989,6,1.7964224242466962,-1.1910462638993689,-2.9874686881460653,CEI NINA,-3.0
1989-07-01,1989,7,1.5375088456803578,-0.9440006283237075,-2.4815094740040653,CEI NINA,-3.0
1989-08-01,1989,8,0.7460889993830229,-0.7703549599824431,-1.516443959365466,NINO3.4 NINA,-1.0
1989-09-01,1989,9,0.5065894730138323,-0.625096019300892,-1.1316854923147242,NINO3.4 NINA,-1.0
1989-10-01,1989,10,0.39809358910504117,-0.5645106319814517,-0.9626042210864929,NINO3.4 NINA,-1.0
1989-11-01,1989,11,0.44383539317106663,-0.5613475394707969,-1.0051829326418635,NINO3.4 NINA,-1.0
1989-12-01,1989,12,0.0782487724249682,-0.47253763436398455,-0.5507864067889527,Neutral,0.0
1990-01-01,1990,1,-0.2589739678832468,-0.3618293964911099,-0.10285542860786312,Neutral,0.0
1990-02-01,1990,2,-0.6545575251946062,-0.22313995563937625,0.4314175695552299,Neutral,0.0
1990-03-01,1990,3,-0.6425416308035002,-0.09118222448980239,0.5513594063136978,Neutral,0.0
1990-04-01,1990,4,-0.5427167846067226,0.05196798785131647,0.5946847724580391,Neutral,0.0
1990-05-01,1990,5,0.5388947121570052,0.12017723917079602,-0.4187174729862092,Neutral,0.0
1990-06-01,1990,6,0.8781267006584358,0.11555425780906851,-0.7625724428493673,Neutral,0.0
1990-07-01,1990,7,1.0646101575589197,0.10225304827708956,-0.9623571092818302,SOI NINA,-2.0
1990-08-01,1990,8,0.3804287898890046,0.1445087200219751,-0.23592006986702949,Neutral,0.0
1990-09-01,1990,9,-0.08496975359337773,0.14134562751131938,0.22631538110469712,Neutral,0.0
1990-10-01,1990,10,-0.23046643866164096,0.1532680531283981,0.38373449179003905,Neutral,0.0
1990-11-01,1990,11,-0.3446029426434358,0.2026609592562978,0.5472639018997336,Neutral,0.0
1990-12-01,1990,12,-0.13875708699967565,0.23307531032027531,0.371832397319951,Neutral,0.0
1991-01-01,1991,1,-0.06984574229982668,0.2732222537247243,0.34306799602455096,Neutral,0.0
1991-02-01,1991,2,0.1878062592661049,0.3121526230866144,0.12434636382050951,Neutral,0.0
1991-03-01,1991,3,0.032312710020888355,0.2713568401927999,0.2390441301719115,Neutral,0.0
1991-04-01,1991,4,-0.42651272761878645,0.30988168487383905,0.7363944124926255,Neutral,0.0
1991-05-01,1991,5,-1.1086739645017591,0.35375945534213693,1.462433419843896,SOI NINO,2.0
1991-06-01,1991,6,-0.947465991640709,0.4318635088744259,1.379329500515135,Neutral,0.0
1991-07-01,1991,7,-0.7043074690188688,0.5791500729602437,1.2834575419791125,NINO3.4 NINO,1.0
1991-08-01,1991,8,-0.2608384814170173,0.7625283336419815,1.0233668150589987,NINO3.4 NINO,1.0
1991-09-01,1991,9,-0.7994923615874923,0.8323596836848699,1.6318520452723622,NINO3.4 NINO,1.0
1991-10-01,1991,10,-1.1764997840141178,0.9245759961108466,2.1010757801249644,CEI NINO,3.0
1991-11-01,1991,11,-1.2628334956185638,1.0396639005369357,2.3024973961554993,CEI NINO,3.0
1991-12-01,1991,12,-1.2433871313658347,1.2185002847931192,2.461887416158954,CEI NINO,3.0
1992-01-01,1992,1,-1.6831950719711166,1.4338338903260734,3.11702896229719,CEI NINO,3.0
1992-02-01,1992,2,-1.6571127468812723,1.6795818469230042,3.3366945938042765,CEI NINO,3.0
1992-03-01,1992,3,-1.7729522574645191,1.8018069857321048,3.574759243196624,CEI NINO,3.0
1992-04-01,1992,4,-1.3621281669046905,1.8160003495619625,3.178128516466653,CEI NINO,3.0
1992-05-01,1992,5,-0.9997194832549215,1.6871246059868736,2.686844089241795,NINO3.4 NINO,1.0
1992-06-01,1992,6,-0.6502405040045343,1.4367536680282151,2.0869941720327496,NINO3.4 NINO,1.0
1992-07-01,1992,7,-0.4567963263588319,1.1168757997713512,1.5736721261301831,NINO3.4 NINO,1.0
1992-08-01,1992,8,-0.42583499255451285,0.8014587030038716,1.2272936955583844,NINO3.4 NINO,1.0
1992-09-01,1992,9,-0.04653986371335014,0.4552217304915591,0.5017615942049093,Neutral,0.0
1992-10-01,1992,10,-0.36376439753078105,0.0900062029153263,0.45377060044610734,Neutral,0.0
1992-11-01,1992,11,-0.7832167400747131,-0.1039156994685873,0.6793010406061258,Neutral,0.0
1992-12-01,1992,12,-0.9926924793457844,-0.16596097563909853,0.8267315037066859,Neutral,0.0
1993-01-01,1993,1,-0.6989649323308986,-0.12581403223464957,0.573150900096249,Neutral,0.0
1993-02-01,1993,2,-0.630176373555944,0.005575964361729366,0.6357523379176734,Neutral,0.0
1993-03-01,1993,3,-0.5998214401540934,0.19592924955413807,0.7957506897082315,Neutral,0.0
1993-04-01,1993,4,-0.8395540952187664,0.39990816402320933,1.2394622592419757,Neutral,0.0
1993-05-01,1993,5,-0.847927210538369,0.5849085234283593,1.4328357339667281,NINO3.4 NINO,1.0
1993-06-01,1993,6,-1.1750206656216873,0.6313816518541121,1.8064023174757993,CEI NINO,3.0
1993-07-01,1993,7,-1.0712013448742441,0.6180804423221331,1.6892817871963772,CEI NINO,3.0
1993-08-01,1993,8,-1.3308133318161033,0.5459781540664665,1.8767914858825698,CEI NINO,3.0
1993-09-01,1993,9,-1.1298864317137154,0.4503554343213221,1.5802418660350375,SOI NINO,2.0
1993-10-01,1993,10,-1.156759896225194,0.31142267866107637,1.4681825748862702,SOI NINO,2.0
1993-11-01,1993,11,-0.6880675154601953,0.2610565132991335,0.9491240287593288,Neutral,0.0
1993-12-01,1993,12,-0.33550934773018054,0.2087438294690945,0.544253177199275,Neutral,0.0
1994-01-01,1994,1,0.05313294942188757,0.20509410734141634,0.15196115791952877,Neutral,0.0
1994-02-01,1994,2,0.10866307302896323,0.16373058989440764,0.05506751686544441,Neutral,0.0
1994-03-01,1994,3,-0.19354278830250798,0.15699888019224703,0.350541668494755,Neutral,0.0
1994-04-01,1994,4,-0.7056545845049023,0.19309057678816688,0.8987451612930691,Neutral,0.0
1994-05-01,1994,5,-1.1492154102720087,0.2564335319374103,1.405648942209419,SOI NINO,2.0
1994-06-01,1994,6,-1.1783861355780412,0.3369707335548177,1.515356869132859,SOI NINO,2.0
1994-07-01,1994,7,-1.3202954274024856,0.40153026274661907,1.7218256901491047,SOI NINO,2.0
