,soi
1890-04-01,0.7401001260048907
1890-05-01,0.649662454636178
1890-06-01,0.9578171683327767
1890-07-01,-0.13898498120747024
1890-08-01,-0.006121600635460197
1890-09-01,0.8415233171930846
1890-10-01,0.4753682107011387
1890-11-01,0.20992790158699043
1890-12-01,0.08335377923157697
1891-01-01,1.397323159562647
1891-02-01,-0.1501578289061477
1891-03-01,-0.5022525778041598
1891-04-01,0.5605610118796595
1891-05-01,0.26600352473289923
1891-06-01,0.2231278630774417
1891-07-01,-0.5491045978858692
1891-08-01,-0.5570656578272956
1891-09-01,-1.009827980631676
1891-10-01,0.1946389524131486
1891-11-01,-0.4256336353279447
1891-12-01,-0.388460065475588
1892-01-01,0.2766976553589993
1892-02-01,-0.6628918788295098
1892-03-01,1.350718097589501
1892-04-01,0.7401001260048907
1892-05-01,1.2635167424813367
1892-06-01,2.345563633815148
1892-07-01,0.8863140604884104
1892-08-01,0.8509024883297329
1892-09-01,0.5610155447953897
1892-10-01,0.9245350239618974
1892-11-01,-0.07896370610161046
1892-12-01,0.36644208605583306
1893-01-01,1.0237813248280663
1893-02-01,0.7288148281052232
1893-03-01,0.22918321511443288
1893-04-01,0.32117552637941926
1893-05-01,-0.04092361918963654
1893-06-01,1.447610038503031
1893-07-01,1.5698467549523827
1893-08-01,1.0345505073937478
1893-09-01,0.504913990315838
1893-10-01,0.8683891723043504
1893-11-01,0.20992790158705613
1893-12-01,0.17771654817303142
1894-01-01,1.5633417527779898
1894-02-01,0.9119341316492693
1894-03-01,0.8630942356438096
1894-04-01,0.021943669504101943
1894-05-01,-0.1943871911508608
1894-06-01,0.2231278630774417
1894-07-01,-0.13898498120747024
1894-08-01,-0.25098562605407687
1894-09-01,-0.1683046634386552
1894-10-01,0.3069306557283702
1894-11-01,0.6143761523510579
1894-12-01,0.03617239476084975
1895-01-01,0.5257255451820374
1895-02-01,0.36257622101713116
1895-03-01,0.3267079875035379
1895-04-01,-0.27728818737121536
1895-05-01,-0.5013143350734838
1895-06-01,-0.10340071703603022
1895-07-01,0.06607482713169036
1895-08-01,-0.3122016324086788
1895-09-01,-0.39271088135673454
1895-10-01,-0.3668195641628316
1895-11-01,-0.7723035645542132
1895-12-01,-0.2940972965341335
1896-01-01,0.1521837104474567
1896-02-01,0.5090716638524013
1896-03-01,-0.20967826063667838
1896-04-01,-0.39698093012136954
1896-05-01,-3.8007811322408087
1896-06-01,-2.715629357943991
1896-07-01,-2.052876525706639
1896-08-01,-1.84260179127512
1896-09-01,-1.7952497433452088
1896-10-01,-1.6020283006299498
1896-11-01,-1.0611951722428141
1896-12-01,-1.2849063704191908
1897-01-01,-1.0514510903637917
1897-02-01,-0.44314871457664634
1897-03-01,-1.136163598333481
1897-04-01,-1.0552910152470132
1897-05-01,-1.3453639808604354
1897-06-01,0.38639215313422404
1897-07-01,-0.13898498120747024
1897-08-01,0.3611744374924996
1897-09-01,6.378008320045748e-14
1897-10-01,0.3069306557283702
1897-11-01,-0.7145252430165456
1897-12-01,0.9798000841751796
1898-01-01,0.6502394900935328
1898-02-01,0.6189432459788122
1898-03-01,2.0821538905080383
1898-04-01,1.03933198288014
1898-05-01,0.11253995277167496
1898-06-01,0.1414957180490505
1898-07-01,0.7496075215956626
1898-08-01,0.48360645020184273
1898-09-01,0.28050777239775865
1898-10-01,0.08234724909792704
1898-11-01,-0.2522986707147447
1898-12-01,-0.011008989709877475
1899-01-01,1.1897999180434564
1899-02-01,0.8386864102316758
1899-03-01,1.594530028562347
1899-04-01,0.5605610118796595
1899-05-01,-0.4245825490927408
1899-06-01,-0.6748257322346757
1899-07-01,-0.4807513284394564
1899-08-01,-0.6794976705366387
1899-09-01,-0.1683046634385914
1899-10-01,0.6999516173315181
1899-11-01,1.3654943323414597
1899-12-01,-0.24691591206345995
1900-01-01,-0.594899959021563
1900-02-01,-0.3699009931590529
1900-03-01,-1.9163617774465986
1900-04-01,-1.1151373866220902
1900-05-01,-0.4245825490927408
1900-06-01,2.9986207940420924
1900-07-01,1.1597271382740615
1900-08-01,1.0345505073937478
1900-09-01,-1.5708435254270656
1900-10-01,-1.4335907456571813
1900-11-01,-0.5411902784033457
1900-12-01,-0.48282283441704243
1901-01-01,0.02766976553596127
1901-02-01,0.3625762210171728
1901-03-01,1.2044309390058159
1901-04-01,0.5605610118797275
1901-05-01,0.26600352473298644
1901-06-01,2.3455636338150554
1901-07-01,1.6382000243987955
1901-08-01,1.2181985264576927
1901-09-01,-1.514741970947514
1901-10-01,-1.882757558918004
1901-11-01,-0.7723035645542132
1901-12-01,-0.15255314312200552
1902-01-01,1.5218371044741423
1902-02-01,-0.04028624677973676
1902-03-01,1.3994804837840813
1902-04-01,0.7999464973798998
1902-05-01,1.0333213845393694
1902-06-01,0.6312885882193048
1902-07-01,0.27113463547092864
1902-08-01,-0.5570656578273651
1902-09-01,-1.6830466343861692
1902-10-01,-0.535257119135664
1902-11-01,-0.31007699225241236
1902-12-01,-0.24691591206345995
1903-01-01,-0.7609185522369533
1903-02-01,-0.6628918788295098
1903-03-01,1.935866731924353
1903-04-01,1.5181029538806885
1903-05-01,1.0333213845392821
1903-06-01,0.30476000810583287
1903-07-01,0.7496075215956626
1903-08-01,0.29995843113789766
1903-09-01,0.7854217627135328
1903-10-01,0.5315140623586857
1903-11-01,0.09437125851158948
1903-12-01,1.4987953133530718
1904-01-01,1.2728092146511514
1904-02-01,1.3880443208638138
1904-03-01,1.2044309390057604
1904-04-01,2.535491267256795
1904-05-01,1.186784956500681
1904-06-01,-0.34829715212120377
1904-07-01,-0.8225176756715202
1904-08-01,0.3611744374924996
1904-09-01,0.0
1904-10-01,0.2507848040707594
1904-11-01,-1.523421744544615
1904-12-01,0.27207931711443223
1905-01-01,-0.7609185522369533
1905-02-01,-1.1756259287528303
1905-03-01,-2.35522325319771
1905-04-01,-2.8506821564989173
1905-05-01,-3.3403904163570486
1905-06-01,-2.7972615029722894
1905-07-01,-2.121229795152974
1905-08-01,-0.434633645118022
1905-09-01,-0.6732186537544294
1905-10-01,-0.3668195641628316
1905-11-01,-1.5812000660822827
1905-12-01,-1.19054360147779
1906-01-01,-0.26286277259087715
1906-02-01,-0.44314871457664634
1906-03-01,-0.11215348824757335
1906-04-01,-0.3969809301213015
1906-05-01,0.41946709669421073
1906-06-01,-0.021768572007731843
1906-07-01,0.8179607910420754
1906-08-01,1.7691425836496673
1906-09-01,1.6830466343861692
1906-10-01,0.9806808756195721
1906-11-01,1.8854992261808625
1906-12-01,0.46080485499734114
1907-01-01,0.4842208968781898
1907-02-01,0.2527046388907202
1907-03-01,0.3267079875035379
1907-04-01,0.5605610118797275
1907-05-01,1.2635167424812495
1907-06-01,1.2027136034179502
1907-07-01,-0.34404478954670853
1907-08-01,-0.49584965147269355
1907-09-01,0.0
1907-10-01,0.1946389524131486
1907-11-01,-0.19452034917701141
1907-12-01,0.8382559307630516
1908-01-01,-0.8854324971484486
1908-02-01,0.7288148281052649
1908-03-01,0.37547037369811814
1908-04-01,1.4582565825056115
1908-05-01,0.1892717387523307
1908-06-01,0.1414957180490505
1908-07-01,0.33948790491734143
1908-08-01,0.789686481975131
1908-09-01,1.6269450799066811
1908-10-01,0.8683891723042866
1908-11-01,0.20992790158699043
1908-12-01,-0.48282283441704243
1909-01-01,-0.17985347598318205
1909-02-01,-0.11353396819733018
1909-03-01,0.3267079875035933
1909-04-01,-0.815905529746773
1909-05-01,0.49619888267486645
1909-06-01,2.6720922139286203
1909-07-01,1.2280804077203966
1909-08-01,1.2181985264577624
1909-09-01,0.05610155447955173
1909-10-01,0.5315140623587495
1909-11-01,0.7877111169641923
1909-12-01,0.46080485499734114
1910-01-01,0.5257255451820374
1910-02-01,1.3147965994461788
1910-03-01,1.4970052561732419
1910-04-01,0.6204073832547365
1910-05-01,0.34273531071355495
1910-06-01,2.5904600689002293
1910-07-01,2.2533794494164328
1910-08-01,1.2181985264577624
1910-09-01,1.4025388619884742
1910-10-01,1.0929725789347298
1910-11-01,1.7121642615677282
1910-12-01,1.4987953133530718
1911-01-01,0.31820230366284685
1911-02-01,0.25270463889076183
1911-03-01,0.6680446908655441
1911-04-01,0.38102189775449635
1911-05-01,-0.5013143350733965
1911-06-01,-0.8380900222913652
1911-07-01,-1.2326372923498414
1911-08-01,-0.8631456896006533
1911-09-01,-0.8415233171930846
1911-10-01,-0.9282780807388119
1911-11-01,-0.6567469214787466
1911-12-01,-0.10537175865127828
1912-01-01,-0.8024232005408007
1912-02-01,-1.212249789461648
1912-03-01,-0.45349019160957954
1912-04-01,-1.2946765007473215
1912-05-01,-0.9617050509572438
1912-06-01,-0.2666650070928126
1912-07-01,0.06607482713169036
1912-08-01,-0.434633645118022
1912-09-01,-0.3927108813567983
1912-10-01,-0.5914029707932748
1912-11-01,0.20992790158705613
1912-12-01,-0.7187297567706249
1913-01-01,-0.26286277259092433
1913-02-01,-0.2600294110326003
1913-03-01,0.4729951460872786
1913-04-01,-0.2174418159961383
1913-05-01,-0.5013143350733965
1913-06-01,-0.021768572007731843
1913-07-01,-0.07063171176105748
1913-08-01,-0.434633645118022
1913-09-01,-0.8976248716726363
1913-10-01,-0.7036946741084326
1913-11-01,-1.0611951722428798
1913-12-01,-0.6243669878291704
1914-01-01,-0.4288813658062673
1914-02-01,0.28932849959953777
1914-03-01,1.2044309390058159
1914-04-01,-0.815905529746773
1914-05-01,0.26600352473289923
1914-06-01,-1.3278828924616195
1914-07-01,-1.7794634479210658
1914-08-01,-1.3528737404378868
1914-09-01,-1.1781326440703312
1914-10-01,-0.6475488224508218
1914-11-01,-1.0611951722428141
1914-12-01,-0.10537175865127828
1915-01-01,-1.8400394081367533
1915-02-01,-0.04028624677973676
1915-03-01,-1.4775003016954873
1915-04-01,-1.0552910152470811
1915-05-01,-0.884973264976588
1915-06-01,1.039449313361168
1915-07-01,1.5698467549524604
1915-08-01,0.973334501039076
1915-09-01,0.6732186537544932
1915-10-01,0.36307650738598096
1915-11-01,-1.2923084583936817
1915-12-01,0.9326186997044524
1916-01-01,0.5257255451820374
1916-02-01,-0.15015782890618934
1916-03-01,-0.2096782606367338
1916-04-01,0.20148278362933317
1916-05-01,0.9565895985587137
1916-06-01,1.2843457484462486
1916-07-01,2.800205604987579
1916-08-01,1.8303585900042691
1916-09-01,0.3927108813567983
1916-10-01,0.6999516173315181
1916-11-01,0.8454894385019912
1916-12-01,1.4516139288823446
1917-01-01,0.4842208968781898
1917-02-01,0.9119341316493109
1917-03-01,1.9846291181189333
1917-04-01,1.817334810756006
1917-05-01,2.414493532190824
1917-06-01,2.508827923871838
1917-07-01,3.0736186827732306
1917-08-01,3.605622774289397
1917-09-01,2.748976169497397
1917-10-01,1.5421393921955522
1917-11-01,1.8277209046431948
1917-12-01,2.112153311472365
1918-01-01,1.3143138629549518
1918-02-01,1.4246681815726314
1918-03-01,0.18042082891985262
1918-04-01,1.4582565825056115
1918-05-01,1.2635167424813367
1918-06-01,-0.10340071703603022
1918-07-01,-1.3693438312425892
1918-08-01,-0.12855361334473372
1918-09-01,-0.7854217627135328
1918-10-01,-0.3106737125052847
1918-11-01,0.09437125851158948
1918-12-01,-0.7187297567706249
1919-01-01,-1.2589743318830293
1919-02-01,-0.7361396002471033
1919-03-01,-0.7948268949715304
1919-04-01,0.021943669504101943
1919-05-01,-0.4245825490927408
1919-06-01,-0.6748257322346757
1919-07-01,-0.8225176756715202
1919-08-01,-0.37341763876335043
1919-09-01,-0.5610155447953897
1919-10-01,-0.8159863774236541
1919-11-01,-1.0034168507050807
1919-12-01,-0.8130925257120794
1920-01-01,0.19368835875130425
1920-02-01,-0.003662386070919226
1920-03-01,-0.014628715858412876
1920-04-01,0.26132915500441023
1920-05-01,0.03580816679110644
1920-06-01,1.039449313361168
1920-07-01,1.0913738688276486
1920-08-01,0.789686481975131
1920-09-01,0.44881243583628627
1920-10-01,-0.25452786084767387
1920-11-01,-0.02118538456387715
1920-12-01,0.9326186997044524
1921-01-01,0.9822766765242187
1921-02-01,0.6555671066876297
1921-03-01,1.1556685528112356
1921-04-01,-0.27728818737121536
1921-05-01,0.49619888267486645
1921-06-01,2.5904600689002293
1921-07-01,0.40784117436367645
1921-08-01,-0.37341763876342
1921-09-01,0.44881243583635005
1921-10-01,1.036826727277119
1921-11-01,0.7299327954265246
1921-12-01,0.7910745462923244
1922-01-01,0.7332487867012278
1922-02-01,0.8386864102316758
1922-03-01,0.8630942356438096
1922-04-01,-0.15759544462106123
1922-05-01,-0.1943871911508608
1922-06-01,0.9578171683327767
1922-07-01,0.3394879049172637
1922-08-01,0.17752641842855452
1922-09-01,0.44881243583635005
1922-10-01,0.6999516173315181
1922-11-01,0.7299327954265246
1922-12-01,1.1213442375873077
1923-01-01,0.5257255451820374
1923-02-01,0.47244780314358376
1923-03-01,1.1556685528112356
1923-04-01,0.8597928687549768
1923-05-01,0.49619888267486645
1923-06-01,0.46802429816252245
1923-07-01,-1.095930753457016
1923-08-01,-1.4753057531472298
1923-09-01,-1.4025388619884742
1923-10-01,-0.4229654158204424
1923-11-01,-1.1189734937805473
1923-12-01,0.224897932643705
1924-01-01,-0.4288813658062673
1924-02-01,0.21608077818194432
1924-03-01,0.5705199184763836
1924-04-01,-0.87575190112185
1924-05-01,1.416980314442561
1924-06-01,1.2027136034178574
1924-07-01,0.8863140604884104
1924-08-01,1.279414532812434
1924-09-01,0.7293202082340449
1924-10-01,0.8683891723043504
1924-11-01,1.0188244031150597
1924-12-01,0.5079862394680147
1925-01-01,0.5257255451820374
1925-02-01,1.2049250173197679
1925-03-01,1.6920548009514518
1925-04-01,1.2787174683804483
1925-05-01,0.1892717387523307
1925-06-01,-0.10340071703612302
1925-07-01,-1.300990561796254
1925-08-01,-0.7407136768913102
1925-09-01,-0.6171170992748777
1925-10-01,-1.0405697840540336
1925-11-01,-0.8300818860919466
1925-12-01,-0.6243669878291704
1926-01-01,-0.4288813658062201
1926-02-01,-0.9925066252087844
1926-03-01,-0.8435892811661105
1926-04-01,-0.27728818737121536
1926-05-01,0.035808166791019204
1926-06-01,-0.34829715212111095
1926-07-01,-0.0022784423146447095
1926-08-01,-0.434633645118022
1926-09-01,0.11220310895910346
1926-10-01,0.5315140623587495
1926-11-01,0.09437125851158948
1926-12-01,0.6023490084094691
1927-01-01,0.4842208968781898
1927-02-01,0.21608077818194432
1927-03-01,1.9846291181189333
1927-04-01,0.7401001260048907
1927-05-01,0.8798578125781452
1927-06-01,1.2027136034179502
1927-07-01,0.7496075215956626
1927-08-01,-0.1897696196994053
1927-09-01,-0.05610155447955173
1927-10-01,-0.25452786084767387
1927-11-01,-0.7145252430164799
1927-12-01,0.7438931618215971
1928-01-01,-0.8439278488446483
1928-02-01,0.9485579923581284
1928-03-01,1.594530028562347
1928-04-01,1.0991783542552171
1928-05-01,0.03580816679110644
1928-06-01,-0.4299292971495021
1928-07-01,0.06607482713169036
1928-08-01,1.2181985264576927
1928-09-01,0.7293202082340449
1928-10-01,0.9806808756195082
1928-11-01,0.20992790158699043
1928-12-01,1.1213442375873612
1929-01-01,1.4388278078664474
1929-02-01,1.5345397636990423
1929-03-01,0.8143318494492294
1929-04-01,0.5605610118796595
1929-05-01,-0.884973264976588
1929-06-01,0.46802429816252245
1929-07-01,0.27113463547092864
1929-08-01,0.29995843113782805
1929-09-01,-0.05610155447955173
1929-10-01,0.8683891723043504
1929-11-01,0.9610460815773921
1929-12-01,0.555167623938742
1930-01-01,1.1482952697395616
1930-02-01,0.7288148281052649
1930-03-01,0.5217575322818034
1930-04-01,-0.03790270187097513
1930-05-01,0.49619888267486645
1930-06-01,-0.1850328620644214
1930-07-01,-0.34404478954670853
1930-08-01,0.11631041207388294
1930-09-01,-0.6732186537544932
1930-10-01,0.4753682107011387
1930-11-01,0.1521495800493228
1930-12-01,-0.10537175865127828
1931-01-01,0.6502394900935328
1931-02-01,-1.0291304859176018
1931-03-01,0.8630942356438096
1931-04-01,0.8597928687549768
1931-05-01,1.5704438864037853
1931-06-01,2.263931488786757
1931-07-01,1.0913738688276486
1931-08-01,0.29995843113789766
1931-09-01,0.44881243583628627
1931-10-01,-1.0405697840540336
1931-11-01,-0.425633635327879
1931-12-01,0.46080485499734114
1932-01-01,0.19368835875135143
1932-02-01,-0.15015782890618934
1932-03-01,0.13165844272527238
1932-04-01,0.08179004087911097
1932-05-01,0.5729306686555222
1932-06-01,-0.10340071703603022
1932-07-01,-0.4123980589930436
1932-08-01,-0.37341763876335043
1932-09-01,-0.8415233171930846
1932-10-01,-0.25452786084767387
1932-11-01,-0.4256336353279447
1932-12-01,0.31926070158515946
1933-01-01,-0.9269371454522962
1933-02-01,0.5090716638524013
1933-03-01,0.18042082891985262
1933-04-01,0.5007146405045825
1933-05-01,0.879857812578058
1933-06-01,-0.02176857200763904
1933-07-01,0.47619444381008924
1933-08-01,0.23874242478315646
1933-09-01,0.1683046634386552
1933-10-01,0.4753682107011387
1933-11-01,0.6143761523510579
1933-12-01,0.7910745462923244
1934-01-01,0.6087348417897325
1934-02-01,0.14283305676430927
1934-03-01,0.37547037369811814
1934-04-01,0.6802537546298136
1934-05-01,-0.4245825490927408
1934-06-01,1.447610038503031
1934-07-01,0.40784117436367645
1934-08-01,-1.84260179127512
1934-09-01,-0.6171170992749414
1934-10-01,0.5315140623587495
1934-11-01,1.1343810461905264
1934-12-01,-0.19973452759273272
1935-01-01,0.6087348417897325
1935-02-01,-0.2234055503237828
1935-03-01,1.448242869978606
1935-04-01,0.4408682691295734
1935-05-01,-0.3478507631121723
1935-06-01,0.1414957180490505
1935-07-01,0.06607482713169036
1935-08-01,0.48360645020184273
1935-09-01,0.5610155447954535
1935-10-01,0.8122433206467397
1935-11-01,0.3254845446624571
1935-12-01,-0.3412786810049144
1936-01-01,-0.1383488276793817
1936-02-01,0.17945691747312678
1936-03-01,0.5217575322818034
1936-04-01,1.8771811821310829
1936-05-01,0.7263942406167465
1936-06-01,0.2231278630774417
1936-07-01,0.544547713256502
1936-08-01,-0.5570656578273651
1936-09-01,0.22440621791814314
1936-10-01,0.13849310075560164
1936-11-01,-1.234530136856014
1936-12-01,0.08335377923157697
1937-01-01,0.8577627316127233
1937-02-01,-0.2600294110326003
1937-03-01,0.9118566218383899
1937-04-01,0.38102189775449635
1937-05-01,0.26600352473298644
1937-06-01,0.7129207332476032
1937-07-01,-0.4807513284394564
1937-08-01,0.6060384629111859
1937-09-01,0.05610155447955173
1937-10-01,-0.08609030587484151
1937-11-01,-0.19452034917701141
1937-12-01,0.6495303928801964
1938-01-01,0.6917441383973804
1938-02-01,0.39920008172599036
1938-03-01,0.03413367033611192
1938-04-01,0.5007146405045825
1938-05-01,1.5704438864038723
1938-06-01,2.182299343758366
1938-07-01,2.048319641077272
1938-08-01,1.5242785582310505
1938-09-01,0.6732186537544932
1938-10-01,1.3175559855651091
1938-11-01,0.1521495800493228
1938-12-01,1.3100697754702166
1939-01-01,1.5218371044741423
1939-02-01,0.7288148281052649
1939-03-01,1.3994804837840813
1939-04-01,0.9196392401300539
1939-05-01,0.1892717387523307
1939-06-01,0.2231278630774417
1939-07-01,0.9546673299349009
1939-08-01,0.23874242478322608
1939-09-01,-0.8976248716726363
1939-10-01,-1.209007339026802
1939-11-01,-0.7145252430165456
1939-12-01,-0.7659111412413522
1940-01-01,0.02766976553600846
1940-02-01,-0.18678168961496525
1940-03-01,-0.5997773501932648
1940-04-01,-0.45682730149637857
1940-05-01,-1.1151686229185553
1940-06-01,-1.5727793275467004
1940-07-01,-1.5060503701354924
1940-08-01,-1.4753057531472298
1940-09-01,-1.8513512978248243
1940-10-01,-1.5458824489724028
1940-11-01,-0.598968599941079
1940-12-01,-2.7003479045406857
1941-01-01,-0.8024232005407536
1941-02-01,-1.0657543466264194
1941-03-01,-0.5997773501932648
1941-04-01,-0.5765200442465327
1941-05-01,-0.3478507631121723
1941-06-01,-1.0829864573765389
1941-07-01,-2.0528765257065613
1941-08-01,-1.536521759501832
1941-09-01,-0.7854217627135328
1941-10-01,-1.7143200039451714
1941-11-01,-0.8300818860919466
1941-12-01,-0.7659111412412984
1942-01-01,-1.0929557386676392
1942-02-01,-0.1501578289061477
1942-03-01,-0.16091587444215358
1942-04-01,-0.15759544462106123
1942-05-01,0.8031260265974894
1942-06-01,1.2027136034179502
1942-07-01,-0.002278442314722418
1942-08-01,0.6672544692657878
1942-09-01,0.7854217627135328
1942-10-01,0.9245350239618974
1942-11-01,-0.3678553137901457
1942-12-01,1.310069775470163
1943-01-01,0.8577627316127705
1943-02-01,0.9485579923581284
1943-03-01,0.7168070770601244
1943-04-01,1.2188710970053713
1943-05-01,0.5729306686555222
1943-06-01,-0.42992929714959494
1943-07-01,0.40784117436367645
1943-08-01,1.0345505073937478
1943-09-01,0.504913990315838
1943-10-01,0.9806808756195082
1943-11-01,0.3254845446624571
1943-12-01,-0.7659111412413522
1944-01-01,-0.6779092556293053
1944-02-01,0.43582394243476624
1944-03-01,0.8630942356438096
1944-04-01,-0.15759544462112926
1944-05-01,0.1892717387523307
1944-06-01,-0.021768572007731843
1944-07-01,-0.8225176756714425
1944-08-01,0.6060384629111859
1944-09-01,0.22440621791820692
1944-10-01,-0.6475488224508218
1944-11-01,-0.598968599941079
1944-12-01,0.4136234705266139
1945-01-01,0.4842208968781898
1945-02-01,0.6189432459788122
1945-03-01,1.545767642367822
1945-04-01,-0.27728818737121536
1945-05-01,0.26600352473298644
1945-06-01,1.2027136034179502
1945-07-01,0.47619444381008924
1945-08-01,1.4018465455217075
1945-09-01,0.7854217627135966
1945-10-01,0.3630765073859172
1945-11-01,-0.31007699225241236
1945-12-01,0.6495303928801427
1946-01-01,-0.17985347598318205
1946-02-01,0.47244780314358376
1946-03-01,0.18042082891985262
1946-04-01,-0.45682730149637857
1946-05-01,-0.8082414789960195
1946-06-01,-0.5931935872062845
1946-07-01,-0.9592242145641903
1946-08-01,-0.12855361334473372
1946-09-01,-1.5147419709475778
1946-10-01,-0.9844239323963588
1946-11-01,-0.1367420276393438
1946-12-01,-0.4828228344169888
1947-01-01,-0.38737671750241975
1947-02-01,-0.18678168961496525
1947-03-01,1.3994804837840813
1947-04-01,-0.0977490732460522
1947-05-01,-1.0384368369378996
1947-06-01,0.6312885882193048
